subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,label
fahri,1,48.0,48.996,2087716.926304457,6479537.185791603,41984402142056.17,-0.3289147746865223,-1.3802662594765551,-2087716.9263044572,6479537.185791604,41984402142056.18,0.3289147746865225,-1.3802662594765556,terbang
fahri,1,49.0,49.996,1623647.1431810819,2593956.6424821164,6728611063077.094,0.10454431521089154,-1.0266995214535588,-1623647.1431810814,2593956.6424821164,6728611063077.094,-0.10454431521089178,-1.0266995214535588,terbang
fahri,1,50.0,50.996,-2359105.8333927076,2544390.2139900513,6473921561048.338,0.21842560487729487,-0.4939289297015734,2359105.833392707,2544390.2139900513,6473921561048.338,-0.21842560487729423,-0.49392892970157387,terbang
fahri,1,51.0,51.996,-1407609.901637237,3661952.8884004154,13409898956864.145,-0.6220538905265424,0.49107544783332546,1407609.901637237,3661952.8884004154,13409898956864.145,0.6220538905265423,0.49107544783332546,terbang
fahri,1,52.0,52.996,-4193407.859871442,10657324.600718774,113578567645085.56,0.0859150336454912,-1.499336088898417,4193407.859871441,10657324.600718774,113578567645085.56,-0.08591503364549086,-1.499336088898417,terbang
fahri,1,53.0,53.996,7943950.185265763,4315165.876263878,18620656539672.203,0.28354147071787794,-0.9962825139718063,-7943950.185265763,4315165.876263878,18620656539672.207,-0.2835414707178779,-0.9962825139718068,terbang
fahri,1,54.0,54.996,-899735.1461204549,3067055.6985619394,9406830658081.266,-0.16646743925099866,-1.0140884919884605,899735.1461204549,3067055.69856194,9406830658081.268,0.16646743925099872,-1.0140884919884607,terbang
fahri,1,55.0,120.992,-685093.9706626562,2540182.862482397,6452528974849.264,-0.671530737863474,-0.4699091949946337,685093.9706626561,2540182.862482397,6452528974849.264,0.671530737863474,-0.4699091949946337,terbang
fahri,2,120.996,121.992,-244325.55365909226,2074591.8968235843,4303931538366.0776,-0.21282192808171752,-0.5268016280011611,244325.5536590922,2074591.8968235846,4303931538366.078,0.21282192808171735,-0.5268016280011616,terbang
fahri,2,121.996,122.992,-69692.48909184545,2247348.8003420965,5050576630399.061,-0.21607409667291463,0.010646992154003332,69692.48909184545,2247348.8003420965,5050576630399.061,0.21607409667291477,0.010646992154003332,terbang
fahri,2,122.996,123.992,1241552.677689625,3523613.760248564,12415853931413.027,0.09024319872383173,-0.61044435813952,-1241552.677689625,3523613.760248564,12415853931413.027,-0.09024319872383182,-0.61044435813952,terbang
fahri,2,123.996,124.992,-1076249.464281514,3436565.890717594,11809985121243.611,0.5999746727157996,-0.173113213505252,1076249.464281514,3436565.890717594,11809985121243.611,-0.5999746727157996,-0.173113213505252,terbang
